,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
72,73,60,4,74.0,10141,2,0.0,2,2,2,2,1,5,5,4,8,5,1998,1998,2,3,14,2.0,40.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,832,6,4,2,5.0,885,833,0,0,0,2,1,3,1,2,7,7,3.0,5.0,3.0,427,4.0,5.0,3,0,94,0,0,291,0,0.0,0,12,2009,6,5,185000
73,74,20,4,85.0,10200,2,0.0,1,2,2,1,1,5,5,4,6,7,1954,2003,2,3,5,2.0,104.0,2,4,3,2.0,3.0,1.0,4.0,320,1.0,362,404,6,4,2,5.0,1086,0,0,1,0,1,0,3,1,2,6,7,0.0,5.0,1.0,490,4.0,5.0,3,0,0,0,0,0,0,0.0,0,5,2010,6,5,144900
74,75,50,2,60.0,5790,2,0.0,1,2,2,2,1,5,5,4,8,6,1915,1950,1,3,14,0.0,0.0,3,3,3,1.0,3.0,1.0,5.0,0,4.0,0,840,6,4,1,5.0,840,765,0,0,0,2,0,3,2,2,8,7,0.0,2.0,1.0,379,4.0,5.0,3,0,0,202,0,0,0,0.0,0,5,2010,6,5,107400
75,76,180,2,21.0,1596,2,0.0,1,2,2,1,1,5,5,3,5,5,1973,1973,2,3,15,0.0,0.0,2,4,3,3.0,3.0,4.0,6.0,462,4.0,0,0,6,3,2,5.0,526,462,0,1,0,1,0,2,1,2,5,7,0.0,6.0,1.0,297,4.0,5.0,3,120,101,0,0,0,0,0.0,0,11,2009,6,5,91000
76,77,20,4,0.0,8475,2,0.0,2,2,2,1,1,5,5,4,6,7,1956,1956,2,3,14,0.0,0.0,2,4,3,2.0,3.0,1.0,4.0,228,4.0,0,724,6,5,2,4.0,952,0,0,0,0,1,0,2,1,2,4,7,0.0,2.0,1.0,283,4.0,5.0,3,0,0,0,0,0,0,0.0,0,4,2008,6,5,135750
77,78,50,2,50.0,8635,2,0.0,1,2,2,1,1,5,5,4,3,5,1948,2001,2,3,5,0.0,0.0,2,4,3,2.0,3.0,1.0,2.0,336,5.0,41,295,6,3,2,5.0,1072,213,0,1,0,1,0,2,1,2,6,5,0.0,2.0,1.0,240,4.0,5.0,3,0,0,0,0,0,0,0.0,0,1,2008,6,5,127000
78,79,90,4,72.0,10778,2,0.0,1,2,2,1,1,5,5,2,6,5,1968,1968,5,3,10,0.0,0.0,2,4,3,2.0,3.0,1.0,5.0,0,4.0,0,1768,6,3,1,5.0,1768,0,0,0,0,2,0,4,2,2,8,7,0.0,0.0,0.0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0,4,2010,6,5,136500
79,80,50,2,60.0,10440,2,1.0,1,2,2,2,1,5,5,4,8,6,1910,1981,2,3,5,0.0,0.0,2,4,6,2.0,3.0,1.0,5.0,0,4.0,0,440,6,4,2,5.0,682,548,0,0,0,1,1,2,1,2,5,7,0.0,2.0,1.0,440,4.0,5.0,3,74,0,128,0,0,0,0.0,0,5,2009,6,5,110000
80,81,60,4,100.0,13000,2,0.0,1,2,2,2,1,5,5,4,8,6,1968,1968,2,3,14,2.0,576.0,2,3,3,3.0,3.0,1.0,1.0,448,4.0,0,448,6,3,2,5.0,1182,960,0,0,0,2,1,4,1,3,8,7,4.0,5.0,3.0,509,4.0,5.0,3,0,72,0,0,252,0,0.0,0,6,2009,6,5,193500
81,82,120,2,32.0,4500,2,0.0,1,2,2,3,1,5,5,5,6,5,1998,1998,5,3,14,2.0,443.0,2,3,6,4.0,4.0,1.0,6.0,1201,4.0,0,36,6,5,2,5.0,1337,0,0,1,0,2,0,2,1,2,5,7,0.0,5.0,3.0,405,4.0,5.0,3,0,199,0,0,0,0,0.0,0,3,2006,6,5,153500
82,83,20,4,78.0,10206,2,0.0,1,2,2,1,1,5,5,4,6,5,2007,2007,2,3,14,3.0,468.0,2,4,6,3.0,3.0,1.0,6.0,33,4.0,0,1530,6,5,2,5.0,1563,0,0,0,0,2,0,3,1,3,6,7,4.0,5.0,2.0,758,4.0,5.0,3,144,99,0,0,0,0,0.0,0,10,2008,6,5,245000
83,84,20,4,80.0,8892,2,0.0,2,2,2,1,1,5,5,4,6,5,1960,1960,2,3,6,1.0,66.0,2,4,3,2.0,3.0,1.0,5.0,0,4.0,0,1065,6,4,2,5.0,1065,0,0,0,0,1,1,3,1,2,6,7,0.0,2.0,1.0,461,4.0,5.0,3,74,0,0,0,0,0,0.0,0,7,2007,5,5,126500
84,85,80,4,0.0,8530,2,0.0,2,2,2,1,1,5,5,4,5,5,1995,1996,2,3,10,2.0,22.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,384,6,4,2,5.0,804,670,0,0,0,2,1,3,1,2,7,7,3.0,6.0,3.0,400,4.0,5.0,3,120,72,0,0,0,0,2.0,700,5,2009,6,5,168500
85,86,60,4,121.0,16059,2,0.0,1,2,2,2,1,5,5,4,8,5,1991,1992,5,3,10,2.0,284.0,3,4,3,3.0,3.0,1.0,5.0,0,4.0,0,1288,6,5,2,5.0,1301,1116,0,0,0,2,1,4,1,3,9,7,3.0,5.0,1.0,462,4.0,5.0,3,127,82,0,0,0,0,0.0,0,4,2006,6,5,260000
86,87,60,4,122.0,11911,2,0.0,3,2,2,1,1,5,5,4,8,5,2005,2005,2,3,14,0.0,0.0,3,4,6,3.0,3.0,3.0,5.0,0,4.0,0,684,6,5,2,5.0,684,876,0,0,0,2,1,3,1,3,6,7,4.0,6.0,3.0,400,4.0,5.0,3,100,38,0,0,0,0,0.0,0,3,2009,6,5,174000
87,88,160,5,40.0,3951,2,2.0,1,2,2,2,1,5,5,5,8,5,2009,2009,2,3,14,3.0,76.0,3,4,6,3.0,3.0,3.0,5.0,0,4.0,0,612,6,5,2,5.0,612,612,0,0,0,2,1,2,1,3,4,7,0.0,2.0,2.0,528,4.0,5.0,3,0,234,0,0,0,0,0.0,0,6,2009,8,6,164500
88,89,50,1,105.0,8470,2,0.0,2,2,2,2,1,3,3,4,3,2,1915,1982,5,3,11,0.0,0.0,1,2,3,2.0,2.0,1.0,5.0,0,4.0,0,1013,6,3,1,5.0,1013,0,513,0,0,1,0,2,1,1,6,7,0.0,0.0,0.0,0,0.0,0.0,1,0,0,156,0,0,0,0.0,0,10,2009,3,2,85000
89,90,20,4,60.0,8070,2,0.0,1,2,2,1,1,5,5,4,6,5,1994,1995,2,3,14,0.0,0.0,2,4,6,3.0,3.0,1.0,6.0,588,4.0,0,402,6,5,2,5.0,990,0,0,1,0,1,0,3,1,2,5,7,0.0,0.0,0.0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0,8,2007,6,5,123600
90,91,20,4,60.0,7200,2,0.0,1,2,2,1,1,5,5,4,6,5,1950,1950,2,3,5,0.0,0.0,2,4,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6,3,2,4.0,1040,0,0,0,0,1,0,2,1,2,4,7,0.0,2.0,1.0,420,4.0,5.0,3,0,29,0,0,0,0,0.0,0,7,2006,6,5,109900
91,92,20,4,85.0,8500,2,0.0,1,2,2,1,1,5,5,4,6,3,1961,1961,5,3,10,1.0,203.0,2,4,3,2.0,3.0,1.0,1.0,600,4.0,0,635,6,3,2,5.0,1235,0,0,0,0,1,0,2,1,2,6,7,0.0,5.0,1.0,480,4.0,5.0,3,0,0,0,0,0,0,0.0,0,12,2006,6,2,98600
92,93,30,4,80.0,13360,2,1.0,2,4,2,1,1,5,5,4,6,7,1921,2006,2,3,5,0.0,0.0,2,3,2,3.0,3.0,1.0,4.0,713,4.0,0,163,6,5,2,5.0,964,0,0,1,0,1,0,2,1,2,5,7,0.0,2.0,1.0,432,4.0,5.0,3,0,0,44,0,0,0,0.0,0,8,2009,6,5,163500
93,94,190,1,60.0,7200,2,0.0,1,2,2,2,1,5,5,1,4,6,1910,1998,5,3,6,0.0,0.0,2,4,2,2.0,2.0,2.0,1.0,1046,4.0,0,168,5,5,1,5.0,1260,1031,0,0,1,2,0,4,2,2,9,7,4.0,2.0,1.0,506,4.0,5.0,3,0,0,0,0,99,0,0.0,0,11,2007,6,5,133900
94,95,60,4,69.0,9337,2,0.0,2,2,2,1,1,5,5,4,8,5,1997,1997,2,3,14,0.0,0.0,2,3,6,3.0,3.0,1.0,6.0,648,4.0,0,176,6,5,2,5.0,905,881,0,1,0,2,1,3,1,3,7,7,0.0,5.0,2.0,684,4.0,5.0,3,0,162,0,0,0,0,0.0,0,5,2007,6,5,204750
95,96,60,4,0.0,9765,2,0.0,3,2,2,2,1,5,5,4,8,8,1993,1993,2,3,14,2.0,68.0,4,3,6,3.0,4.0,1.0,4.0,310,4.0,0,370,6,4,2,5.0,680,790,0,0,0,2,1,3,1,2,6,7,3.0,6.0,3.0,420,4.0,5.0,3,232,63,0,0,0,0,2.0,480,4,2009,6,5,185000
96,97,20,4,78.0,10264,2,0.0,2,2,2,1,1,5,5,4,6,5,1999,1999,2,3,14,2.0,183.0,3,4,6,3.0,3.0,3.0,4.0,1162,4.0,0,426,6,5,2,5.0,1588,0,0,0,0,2,0,3,1,3,6,7,0.0,5.0,2.0,472,4.0,5.0,3,158,29,0,0,0,0,0.0,0,8,2006,6,5,214000
97,98,20,4,73.0,10921,2,0.0,1,4,2,1,1,5,5,4,6,5,1965,1965,5,3,10,2.0,48.0,2,4,3,2.0,3.0,1.0,1.0,520,4.0,0,440,6,3,2,3.0,960,0,0,1,0,1,0,3,1,2,6,7,0.0,5.0,3.0,432,4.0,5.0,2,120,0,0,0,0,0,0.0,0,5,2007,6,5,94750
98,99,30,4,85.0,10625,2,0.0,1,2,2,2,1,5,5,4,6,5,1920,1950,2,3,5,0.0,0.0,2,4,2,2.0,3.0,1.0,4.0,108,4.0,0,350,6,2,1,5.0,835,0,0,0,0,1,0,2,1,2,5,7,0.0,4.0,1.0,366,2.0,5.0,3,0,0,77,0,0,0,2.0,400,5,2010,5,2,83000
99,100,20,4,77.0,9320,2,0.0,2,2,2,1,1,5,5,4,6,5,1959,1959,2,3,11,0.0,0.0,2,4,3,2.0,3.0,1.0,4.0,569,4.0,0,381,6,2,2,5.0,1225,0,0,1,0,1,1,3,1,2,6,7,0.0,0.0,0.0,0,0.0,0.0,3,352,0,0,0,0,0,2.0,400,1,2010,6,5,128950
100,101,20,4,0.0,10603,2,0.0,2,2,2,1,1,5,5,4,6,7,1977,2001,2,3,11,2.0,28.0,2,4,6,2.0,3.0,2.0,4.0,1200,4.0,0,410,6,4,2,5.0,1610,0,0,1,0,2,0,3,1,3,6,7,3.0,5.0,2.0,480,4.0,5.0,3,168,68,0,0,0,0,0.0,0,2,2010,6,5,205000
101,102,60,4,77.0,9206,2,0.0,1,2,2,1,1,5,5,4,8,5,1985,1985,2,3,10,2.0,336.0,3,4,3,3.0,3.0,1.0,5.0,0,4.0,0,741,6,3,2,5.0,977,755,0,0,0,2,1,3,1,3,7,7,3.0,5.0,3.0,476,4.0,5.0,3,192,46,0,0,0,0,0.0,0,6,2010,6,5,178000
102,103,90,4,64.0,7018,2,0.0,1,1,2,1,1,5,5,2,6,5,1979,1979,2,3,10,0.0,0.0,2,2,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6,3,2,5.0,1535,0,0,0,0,2,0,4,2,2,8,7,0.0,5.0,1.0,410,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2009,6,4,118964
103,104,20,4,94.0,10402,2,0.0,2,2,2,2,1,5,5,4,6,5,2009,2009,2,3,14,0.0,0.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,1226,6,5,2,5.0,1226,0,0,0,0,2,0,3,1,3,6,7,0.0,5.0,2.0,740,4.0,5.0,3,0,36,0,0,0,0,0.0,0,5,2010,6,5,198900
104,105,50,2,0.0,7758,2,0.0,1,2,2,2,1,5,5,4,3,4,1931,1950,2,3,8,2.0,600.0,2,2,6,2.0,3.0,1.0,3.0,224,4.0,0,816,6,5,2,3.0,1226,592,0,0,0,1,1,4,1,2,7,7,3.0,2.0,1.0,240,4.0,5.0,3,0,0,0,0,184,0,0.0,0,6,2007,6,5,169500
105,106,60,5,75.0,9375,2,0.0,1,2,2,1,1,5,5,4,8,5,2003,2004,5,3,14,2.0,768.0,3,4,6,4.0,3.0,1.0,5.0,0,4.0,0,1053,6,5,2,5.0,1053,939,0,0,0,2,1,3,1,3,9,7,4.0,5.0,2.0,648,4.0,5.0,3,140,45,0,0,0,0,0.0,0,8,2008,6,5,250000
106,107,30,2,60.0,10800,2,1.0,1,2,2,1,1,5,5,4,6,7,1885,1995,3,3,14,0.0,0.0,2,4,2,1.0,3.0,1.0,5.0,0,4.0,0,641,6,4,2,5.0,1047,0,0,0,0,1,0,2,1,2,6,7,0.0,2.0,1.0,273,2.0,2.0,1,0,0,0,0,0,0,2.0,450,8,2007,6,5,100000
107,108,20,2,50.0,6000,2,0.0,1,2,2,1,1,5,5,4,6,5,1948,1950,2,3,14,0.0,0.0,2,4,3,2.0,3.0,1.0,4.0,104,1.0,169,516,6,5,2,5.0,789,0,0,0,0,1,0,2,1,2,5,7,0.0,2.0,1.0,250,4.0,5.0,3,0,0,0,0,0,0,0.0,0,4,2008,6,6,115000
108,109,50,2,85.0,8500,2,0.0,1,2,2,2,1,1,5,4,3,7,1919,2005,2,3,15,0.0,0.0,2,4,3,2.0,3.0,1.0,5.0,0,4.0,0,793,5,3,1,3.0,997,520,0,0,0,2,0,3,1,1,7,7,0.0,0.0,0.0,0,0.0,0.0,1,0,0,144,0,0,0,0.0,0,8,2007,6,5,115000
109,110,20,4,105.0,11751,2,0.0,2,2,2,1,1,5,5,4,6,6,1977,1977,5,3,11,2.0,480.0,2,4,3,3.0,3.0,1.0,2.0,705,4.0,0,1139,6,5,2,5.0,1844,0,0,0,0,2,0,3,1,2,7,7,3.0,5.0,2.0,546,4.0,5.0,3,0,122,0,0,0,0,0.0,0,1,2010,5,5,190000
110,111,50,4,75.0,9525,2,0.0,1,2,2,1,1,5,5,4,3,4,1954,1972,2,3,5,0.0,0.0,2,4,3,2.0,2.0,1.0,1.0,444,4.0,0,550,6,4,2,5.0,1216,639,0,0,0,2,0,4,1,2,7,7,0.0,5.0,1.0,325,4.0,5.0,3,182,0,0,0,0,0,0.0,0,10,2006,6,5,136900
111,112,80,4,0.0,7750,2,0.0,2,2,2,1,1,5,5,4,5,5,2000,2000,2,3,14,0.0,0.0,2,4,6,3.0,3.0,1.0,6.0,250,4.0,0,134,6,5,2,5.0,774,656,0,0,0,2,1,3,1,2,7,7,3.0,6.0,3.0,400,4.0,5.0,3,180,0,0,0,0,0,0.0,0,4,2010,6,5,180000
112,113,60,4,77.0,9965,2,0.0,1,2,2,1,1,5,5,4,8,5,2007,2007,2,3,14,3.0,220.0,3,4,6,4.0,3.0,3.0,6.0,984,4.0,0,280,6,5,2,5.0,1282,1414,0,1,0,2,1,4,1,4,10,7,4.0,6.0,3.0,792,4.0,5.0,3,120,184,0,0,168,0,0.0,0,10,2007,8,6,383970
113,114,20,4,0.0,21000,2,0.0,1,1,2,2,1,5,5,4,6,5,1953,1953,5,3,5,2.0,184.0,2,3,3,3.0,3.0,2.0,4.0,35,2.0,869,905,6,3,2,5.0,2259,0,0,1,0,2,0,3,1,3,7,7,4.0,4.0,1.0,450,4.0,5.0,3,166,120,192,0,0,0,0.0,0,10,2007,5,2,217000
114,115,70,4,61.0,7259,2,0.0,2,2,2,1,2,5,5,4,8,8,1945,2002,1,3,5,0.0,0.0,2,4,3,2.0,3.0,1.0,4.0,774,3.0,150,104,6,5,2,5.0,1436,884,0,1,0,2,1,3,1,3,9,7,3.0,2.0,1.0,180,4.0,5.0,3,224,0,0,0,0,0,0.0,0,7,2007,6,5,259500
115,116,160,5,34.0,3230,2,2.0,1,2,2,2,1,5,5,5,8,5,1999,1999,2,3,6,2.0,1129.0,2,4,6,3.0,3.0,1.0,6.0,419,4.0,0,310,6,4,2,5.0,729,729,0,0,0,2,1,2,1,2,5,7,2.0,2.0,1.0,440,4.0,5.0,3,0,32,0,0,0,0,0.0,0,6,2007,6,5,176000
116,117,20,4,0.0,11616,2,0.0,1,2,2,1,1,5,5,4,6,5,1962,1962,2,3,5,2.0,116.0,2,4,3,2.0,3.0,1.0,3.0,170,1.0,670,252,6,3,2,5.0,1092,0,0,0,1,1,0,3,1,2,6,7,1.0,5.0,1.0,288,4.0,5.0,3,0,20,144,0,0,0,0.0,0,9,2009,6,5,139000
117,118,20,4,74.0,8536,2,0.0,1,2,2,2,1,5,5,4,6,5,2006,2007,2,3,14,0.0,0.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,1125,6,4,2,5.0,1125,0,0,0,0,1,1,2,1,2,5,7,0.0,5.0,1.0,430,4.0,5.0,3,80,64,0,0,0,0,0.0,0,4,2007,8,6,155000
118,119,60,4,90.0,12376,2,0.0,1,2,2,2,1,5,5,4,8,5,1990,1990,5,3,11,0.0,0.0,2,4,6,3.0,3.0,2.0,6.0,1470,4.0,0,203,6,4,2,5.0,1699,1523,0,1,0,3,0,5,1,3,11,7,3.0,5.0,1.0,594,4.0,5.0,3,367,0,0,0,0,0,0.0,0,5,2010,6,5,320000
119,120,60,4,65.0,8461,2,0.0,1,2,2,1,1,5,5,4,8,5,2005,2006,2,3,14,0.0,0.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,728,6,5,2,5.0,728,728,0,0,0,2,1,3,1,3,8,7,4.0,5.0,3.0,390,4.0,5.0,3,0,24,0,0,0,0,0.0,0,7,2006,8,6,163990
120,121,80,4,0.0,21453,2,0.0,2,3,2,4,3,5,5,4,5,5,1969,1969,4,4,11,0.0,0.0,2,4,3,2.0,3.0,4.0,4.0,938,4.0,0,0,6,5,2,5.0,988,0,0,1,0,1,0,1,1,2,4,7,3.0,5.0,1.0,540,4.0,5.0,3,0,130,0,130,0,0,0.0,0,10,2006,6,5,180000
121,122,50,2,50.0,6060,2,0.0,1,2,2,1,1,5,5,4,3,5,1939,1950,2,3,2,0.0,0.0,2,4,6,2.0,3.0,1.0,5.0,0,4.0,0,732,6,4,2,5.0,772,351,0,0,0,1,0,3,1,2,4,7,0.0,2.0,1.0,264,4.0,5.0,2,0,0,140,0,0,0,0.0,0,6,2007,6,5,100000
122,123,20,4,75.0,9464,2,0.0,1,2,2,2,1,5,5,4,6,7,1958,1958,5,3,6,2.0,135.0,2,3,3,2.0,3.0,1.0,2.0,570,4.0,0,510,6,4,2,5.0,1080,0,0,0,0,1,0,3,1,2,5,7,0.0,5.0,1.0,288,4.0,5.0,3,0,0,0,0,130,0,0.0,0,6,2008,6,5,136000
123,124,120,4,55.0,7892,2,0.0,1,2,2,1,1,5,5,5,6,5,1993,1993,2,3,11,0.0,0.0,3,4,6,3.0,3.0,1.0,6.0,300,4.0,0,899,6,5,2,5.0,1199,0,0,0,0,2,0,2,1,3,5,7,0.0,5.0,2.0,530,4.0,5.0,3,0,63,0,0,0,0,0.0,0,3,2008,6,5,153900
124,125,20,4,48.0,17043,2,0.0,2,2,2,4,1,5,5,4,6,5,1979,1998,2,3,10,0.0,0.0,2,3,3,3.0,2.0,1.0,5.0,0,4.0,0,1362,6,3,2,5.0,1586,0,0,0,0,2,0,3,1,2,7,7,3.0,5.0,1.0,435,4.0,5.0,3,192,0,0,0,0,0,0.0,0,1,2009,6,5,181000
125,126,190,2,60.0,6780,2,0.0,1,2,2,1,1,5,5,1,3,8,1935,1982,2,3,5,0.0,0.0,2,2,3,2.0,3.0,3.0,6.0,490,4.0,0,30,6,4,1,5.0,520,0,234,1,0,1,0,2,1,2,5,7,0.0,0.0,0.0,0,0.0,0.0,1,53,0,0,0,0,0,0.0,0,6,2006,6,5,84500
126,127,120,4,0.0,4928,2,0.0,2,2,2,1,1,5,5,5,6,5,1976,1976,2,3,11,0.0,0.0,2,4,3,3.0,3.0,1.0,4.0,120,4.0,0,958,6,3,2,5.0,958,0,0,0,0,2,0,2,1,2,5,7,3.0,5.0,2.0,440,4.0,5.0,3,0,205,0,0,0,0,0.0,0,2,2007,6,5,128000
127,128,45,2,55.0,4388,2,0.0,2,1,2,1,1,3,5,4,1,7,1930,1950,2,3,5,0.0,0.0,2,3,2,2.0,3.0,1.0,3.0,116,4.0,0,556,6,5,2,5.0,840,0,0,0,0,1,0,3,1,2,5,7,3.0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,0,6,2007,6,5,87000
128,129,60,4,69.0,7590,2,0.0,1,2,2,1,1,8,5,4,8,5,1966,1966,2,3,14,2.0,266.0,2,4,3,2.0,3.0,1.0,2.0,512,4.0,0,148,6,3,2,5.0,660,688,0,0,0,1,1,3,1,2,6,7,2.0,5.0,2.0,453,4.0,5.0,3,188,108,0,0,0,0,0.0,0,7,2006,6,5,155000
129,130,20,4,69.0,8973,2,0.0,1,2,2,1,1,5,5,4,6,7,1958,1991,2,3,11,2.0,85.0,2,4,3,2.0,3.0,1.0,1.0,567,1.0,28,413,6,3,2,4.0,1053,0,0,0,1,1,1,3,1,4,6,7,0.0,3.0,2.0,750,4.0,5.0,3,0,80,0,180,0,0,0.0,0,7,2006,6,2,150000
130,131,60,4,88.0,14200,2,0.0,1,2,2,2,1,5,5,4,8,6,1966,1966,2,3,6,2.0,309.0,2,4,3,2.0,3.0,1.0,1.0,445,4.0,0,479,6,5,2,5.0,1216,941,0,0,0,2,1,4,1,3,8,7,4.0,5.0,3.0,487,4.0,5.0,3,105,66,0,0,0,0,0.0,0,5,2006,6,5,226000
131,132,60,4,0.0,12224,2,0.0,2,2,2,2,1,5,5,4,8,5,2000,2000,2,3,14,2.0,40.0,3,4,6,3.0,3.0,1.0,6.0,695,4.0,0,297,6,5,2,5.0,1022,1032,0,1,0,2,1,3,1,3,7,7,3.0,6.0,2.0,390,4.0,5.0,3,24,48,0,0,0,0,0.0,0,7,2009,6,5,244000
132,133,20,4,75.0,7388,2,0.0,1,2,2,2,1,5,5,4,6,6,1959,2002,2,3,6,0.0,0.0,2,4,3,2.0,3.0,1.0,1.0,405,4.0,0,658,6,4,2,5.0,1327,0,0,1,0,1,0,3,1,3,7,7,0.0,2.0,1.0,624,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2007,6,5,150750
133,134,20,4,0.0,6853,2,0.0,2,2,2,1,1,5,5,4,6,5,2001,2002,2,3,14,2.0,136.0,3,4,6,4.0,3.0,1.0,6.0,1005,4.0,0,262,6,5,2,5.0,1296,0,0,1,0,2,0,2,1,3,6,7,0.0,5.0,3.0,471,4.0,5.0,3,192,25,0,0,0,0,0.0,0,6,2009,6,5,220000
134,135,20,4,78.0,10335,2,0.0,2,2,2,1,1,5,5,4,6,6,1968,1993,2,3,11,0.0,0.0,2,4,3,2.0,3.0,1.0,1.0,570,4.0,0,891,6,4,2,5.0,1721,0,0,0,0,2,1,3,1,2,7,5,3.0,5.0,2.0,440,4.0,5.0,3,0,96,180,0,0,0,0.0,0,7,2006,6,5,180000
135,136,20,4,80.0,10400,2,0.0,1,2,2,1,1,5,5,4,6,6,1970,1970,5,3,11,2.0,288.0,2,4,6,2.0,3.0,1.0,5.0,0,4.0,0,1304,6,4,2,5.0,1682,0,0,0,0,2,0,3,1,2,7,7,4.0,5.0,1.0,530,4.0,5.0,3,98,0,0,0,0,0,0.0,0,5,2008,6,5,174000
136,137,20,4,0.0,10355,2,0.0,2,2,2,2,1,5,5,4,6,5,1967,1967,2,3,6,2.0,196.0,2,4,3,2.0,3.0,1.0,2.0,695,4.0,0,519,6,3,2,5.0,1214,0,0,0,0,2,0,3,1,2,5,7,2.0,5.0,2.0,318,4.0,5.0,3,0,111,0,0,0,0,0.0,0,7,2007,6,5,143000
137,138,90,4,82.0,11070,2,0.0,1,2,2,1,1,5,5,2,6,5,1988,1989,2,3,14,2.0,70.0,2,4,3,2.0,3.0,1.0,5.0,0,4.0,0,1907,6,4,2,5.0,1959,0,0,0,0,3,0,5,2,2,9,7,0.0,3.0,1.0,766,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2006,6,3,171000
138,139,60,4,73.0,9066,2,0.0,2,2,2,1,1,5,5,4,8,5,1999,2000,2,3,14,2.0,320.0,3,4,6,3.0,3.0,2.0,6.0,668,4.0,0,336,6,5,2,5.0,1004,848,0,0,0,2,1,3,1,3,7,7,3.0,5.0,3.0,660,4.0,5.0,3,224,106,0,0,0,0,0.0,0,12,2008,6,5,230000
139,140,60,4,65.0,15426,2,0.0,2,2,2,1,1,5,5,4,8,5,1997,1997,2,3,14,0.0,0.0,2,4,6,3.0,3.0,1.0,6.0,821,4.0,0,107,6,5,2,5.0,928,836,0,1,0,2,1,3,1,3,7,7,0.0,5.0,2.0,470,4.0,5.0,3,276,99,0,0,0,0,0.0,0,8,2009,6,5,231500
140,141,20,4,70.0,10500,2,0.0,1,2,2,3,1,5,5,4,6,5,1971,1971,2,3,10,0.0,0.0,2,4,3,2.0,3.0,1.0,4.0,432,4.0,0,432,6,3,2,5.0,864,0,0,0,0,1,0,3,1,2,5,7,1.0,0.0,0.0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0,4,2010,2,5,115000
141,142,20,4,78.0,11645,2,0.0,1,2,2,1,1,5,5,4,6,5,2005,2005,2,3,14,0.0,0.0,3,4,6,3.0,3.0,3.0,6.0,1300,4.0,0,434,6,5,2,5.0,1734,0,0,1,0,2,0,3,1,3,7,7,0.0,5.0,3.0,660,4.0,5.0,3,160,24,0,0,0,0,0.0,0,1,2006,6,5,260000
142,143,50,4,71.0,8520,2,0.0,1,2,2,2,1,1,5,4,3,4,1952,1952,2,3,5,0.0,0.0,2,2,3,2.0,3.0,1.0,1.0,507,4.0,0,403,6,2,2,5.0,910,475,0,0,0,2,0,4,1,2,6,7,0.0,2.0,1.0,720,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2010,6,5,166000
143,144,20,4,78.0,10335,2,0.0,2,2,2,1,1,5,5,4,6,5,1999,1999,2,3,14,2.0,183.0,3,4,6,3.0,3.0,4.0,6.0,679,4.0,0,811,6,5,2,5.0,1501,0,0,1,0,2,0,3,1,3,6,7,0.0,5.0,2.0,577,4.0,5.0,3,144,29,0,0,0,0,0.0,0,6,2009,6,5,204000
144,145,90,2,70.0,9100,2,0.0,1,2,2,1,1,2,5,2,6,5,1963,1963,2,3,10,2.0,336.0,2,4,3,2.0,3.0,1.0,1.0,1332,4.0,0,396,6,3,2,5.0,1728,0,0,1,0,2,0,6,2,2,10,7,0.0,2.0,1.0,504,4.0,5.0,3,0,0,0,0,0,0,0.0,0,11,2006,2,2,125000
145,146,160,2,24.0,2522,2,0.0,1,2,2,1,1,5,5,3,8,5,2004,2006,2,3,14,3.0,50.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,970,6,5,2,5.0,970,739,0,0,0,2,0,3,1,3,7,6,0.0,2.0,1.0,380,4.0,5.0,3,0,40,0,0,0,0,0.0,0,4,2006,6,5,130000
